Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
213,MES 09-26,Backtest,RollingFib,Short,1,6949.25,6949.25,1/20/2026 2:25:00 PM,1/20/2026 2:55:00 PM,C162L1,Stop loss,($1.90),($824.70),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$38.75,$40.65,7,
214,MES 09-26,Backtest,RollingFib,Short,1,6949.25,6949.25,1/20/2026 2:25:00 PM,1/20/2026 2:55:00 PM,C162L2,Stop loss,($1.90),($826.60),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$38.75,$40.65,7,
215,MES 09-26,Backtest,RollingFib,Long,1,6996.00,7015.00,1/21/2026 10:25:00 AM,1/21/2026 10:45:00 AM,C163L1,Profit target,$93.10,($733.50),$1.90,$0.00,$0.00,$0.00,$0.00,$32.50,$95.00,$1.90,5,
216,MES 09-26,Backtest,RollingFib,Long,1,6996.00,7017.50,1/21/2026 10:25:00 AM,1/21/2026 11:05:00 AM,C163L2,Roll,$105.60,($627.90),$1.90,$0.00,$0.00,$0.00,$0.00,$32.50,$127.50,$21.90,9,
217,MES 09-26,Backtest,RollingFib,Short,1,6968.25,6968.25,1/21/2026 12:25:00 PM,1/21/2026 12:55:00 PM,C164L1,Stop loss,($1.90),($629.80),$1.90,$0.00,$0.00,$0.00,$0.00,$21.25,$46.25,$48.15,7,
218,MES 09-26,Backtest,RollingFib,Short,1,6968.25,6968.25,1/21/2026 12:25:00 PM,1/21/2026 12:55:00 PM,C164L2,Stop loss,($1.90),($631.70),$1.90,$0.00,$0.00,$0.00,$0.00,$21.25,$46.25,$48.15,7,
219,MES 09-26,Backtest,RollingFib,Long,1,7037.00,7033.25,1/21/2026 3:25:00 PM,1/21/2026 3:25:00 PM,C165L1,Stop loss,($20.65),($652.35),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
220,MES 09-26,Backtest,RollingFib,Long,1,7037.00,7033.25,1/21/2026 3:25:00 PM,1/21/2026 3:25:00 PM,C165L2,Stop loss,($20.65),($673.00),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
221,MES 09-26,Backtest,RollingFib,Short,1,7043.00,7050.75,1/22/2026 10:25:00 AM,1/22/2026 10:25:00 AM,C166L1,Stop loss,($40.65),($713.65),$1.90,$0.00,$0.00,$0.00,$0.00,$38.75,$0.00,$40.65,1,
222,MES 09-26,Backtest,RollingFib,Short,1,7043.00,7050.75,1/22/2026 10:25:00 AM,1/22/2026 10:25:00 AM,C166L2,Stop loss,($40.65),($754.30),$1.90,$0.00,$0.00,$0.00,$0.00,$38.75,$0.00,$40.65,1,
223,MES 09-26,Backtest,RollingFib,Short,1,7055.50,7059.50,1/22/2026 10:45:00 AM,1/22/2026 10:45:00 AM,C167L1,Stop loss,($21.90),($776.20),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$21.90,1,
224,MES 09-26,Backtest,RollingFib,Short,1,7055.50,7059.50,1/22/2026 10:45:00 AM,1/22/2026 10:45:00 AM,C167L2,Stop loss,($21.90),($798.10),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$21.90,1,
225,MES 09-26,Backtest,RollingFib,Short,1,7054.00,7057.75,1/23/2026 1:50:00 PM,1/23/2026 2:00:00 PM,A168L1,Stop loss,($20.65),($818.75),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$20.00,$40.65,3,
226,MES 09-26,Backtest,RollingFib,Short,1,7054.00,7057.75,1/23/2026 1:50:00 PM,1/23/2026 2:00:00 PM,A168L2,Stop loss,($20.65),($839.40),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$20.00,$40.65,3,
227,MES 09-26,Backtest,RollingFib,Short,1,7021.25,7026.25,2/3/2026 2:35:00 PM,2/3/2026 2:35:00 PM,A179L1,Stop loss,($26.90),($866.30),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$0.00,$26.90,1,
228,MES 09-26,Backtest,RollingFib,Short,1,7021.25,7026.25,2/3/2026 2:35:00 PM,2/3/2026 2:35:00 PM,A179L2,Stop loss,($26.90),($893.20),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$0.00,$26.90,1,
229,MES 09-26,Backtest,RollingFib,Short,1,7021.25,7015.00,2/3/2026 2:50:00 PM,2/3/2026 2:50:00 PM,A180L1,Profit target,$29.35,($863.85),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$31.25,$1.90,1,
230,MES 09-26,Backtest,RollingFib,Short,1,7021.25,7021.25,2/3/2026 2:50:00 PM,2/3/2026 2:50:00 PM,A180L2,Stop loss,($1.90),($865.75),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
231,MES 09-26,Backtest,RollingFib,Short,1,7059.25,7050.50,2/4/2026 10:35:00 AM,2/4/2026 10:35:00 AM,A181L1,Profit target,$41.85,($823.90),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$43.75,$1.90,1,
232,MES 09-26,Backtest,RollingFib,Short,1,7059.25,7059.25,2/4/2026 10:35:00 AM,2/4/2026 10:35:00 AM,A181L2,Stop loss,($1.90),($825.80),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
233,MES 09-26,Backtest,RollingFib,Short,1,7059.25,7050.50,2/4/2026 10:45:00 AM,2/4/2026 10:45:00 AM,A182L1,Profit target,$41.85,($783.95),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$43.75,$1.90,1,
234,MES 09-26,Backtest,RollingFib,Short,1,7059.25,7044.25,2/4/2026 10:45:00 AM,2/4/2026 10:50:00 AM,A182L2,Profit target,$73.10,($710.85),$1.90,$0.00,$0.00,$0.00,$0.00,$10.00,$75.00,$1.90,2,
235,MES 09-26,Backtest,RollingFib,Short,1,7055.00,7044.25,2/4/2026 10:50:00 AM,2/4/2026 10:50:00 AM,A183L1,Profit target,$51.85,($659.00),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$53.75,$1.90,1,
236,MES 09-26,Backtest,RollingFib,Short,1,7055.00,7055.00,2/4/2026 10:50:00 AM,2/4/2026 10:50:00 AM,A183L2,Stop loss,($1.90),($660.90),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
237,MES 09-26,Backtest,RollingFib,Short,1,6936.75,6937.75,2/5/2026 11:25:00 AM,2/5/2026 11:25:00 AM,C184L1,Stop loss,($6.90),($667.80),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$0.00,$6.90,1,
238,MES 09-26,Backtest,RollingFib,Short,1,6936.75,6937.75,2/5/2026 11:25:00 AM,2/5/2026 11:25:00 AM,C184L2,Stop loss,($6.90),($674.70),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$0.00,$6.90,1,
239,MES 09-26,Backtest,RollingFib,Long,1,7119.00,7110.00,2/11/2026 9:35:00 AM,2/11/2026 9:40:00 AM,C185L1,Stop loss,($46.90),($721.60),$1.90,$0.00,$0.00,$0.00,$0.00,$45.00,$26.25,$73.15,2,
240,MES 09-26,Backtest,RollingFib,Long,1,7119.00,7110.00,2/11/2026 9:35:00 AM,2/11/2026 9:40:00 AM,C185L2,Stop loss,($46.90),($768.50),$1.90,$0.00,$0.00,$0.00,$0.00,$45.00,$26.25,$73.15,2,
241,MES 09-26,Backtest,RollingFib,Long,1,7111.25,7105.75,2/11/2026 9:45:00 AM,2/11/2026 9:45:00 AM,C186L1,Stop loss,($29.40),($797.90),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$0.00,$29.40,1,
242,MES 09-26,Backtest,RollingFib,Long,1,7111.25,7105.75,2/11/2026 9:45:00 AM,2/11/2026 9:45:00 AM,C186L2,Stop loss,($29.40),($827.30),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$0.00,$29.40,1,
243,MES 09-26,Backtest,RollingFib,Short,1,6986.00,6998.00,2/12/2026 12:25:00 PM,2/12/2026 12:25:00 PM,C189L1,Stop loss,($61.90),($889.20),$1.90,$0.00,$0.00,$0.00,$0.00,$60.00,$0.00,$61.90,1,
244,MES 09-26,Backtest,RollingFib,Short,1,6986.00,6998.00,2/12/2026 12:25:00 PM,2/12/2026 12:25:00 PM,C189L2,Stop loss,($61.90),($951.10),$1.90,$0.00,$0.00,$0.00,$0.00,$60.00,$0.00,$61.90,1,
245,MES 09-26,Backtest,RollingFib,Short,1,6996.00,6999.25,2/12/2026 12:45:00 PM,2/12/2026 12:45:00 PM,C190L1,Stop loss,($18.15),($969.25),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$0.00,$18.15,1,
246,MES 09-26,Backtest,RollingFib,Short,1,6996.00,6999.25,2/12/2026 12:45:00 PM,2/12/2026 12:45:00 PM,C190L2,Stop loss,($18.15),($987.40),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$0.00,$18.15,1,
247,MES 09-26,Backtest,RollingFib,Long,1,6994.25,6983.25,2/17/2026 2:45:00 PM,2/17/2026 2:55:00 PM,C191L1,Stop loss,($56.90),($1044.30),$1.90,$0.00,$0.00,$0.00,$0.00,$55.00,$11.25,$68.15,3,
248,MES 09-26,Backtest,RollingFib,Long,1,6994.25,6983.25,2/17/2026 2:45:00 PM,2/17/2026 2:55:00 PM,C191L2,Stop loss,($56.90),($1101.20),$1.90,$0.00,$0.00,$0.00,$0.00,$55.00,$11.25,$68.15,3,
249,MES 09-26,Backtest,RollingFib,Short,1,6984.25,6979.00,2/19/2026 12:45:00 PM,2/19/2026 12:50:00 PM,A194L1,Profit target,$24.35,($1076.85),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$26.25,$1.90,2,
250,MES 09-26,Backtest,RollingFib,Short,1,6984.25,6972.25,2/19/2026 12:45:00 PM,2/19/2026 12:50:00 PM,A194L2,Profit target,$58.10,($1018.75),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$60.00,$1.90,2,
251,MES 09-26,Backtest,RollingFib,Short,1,6963.75,6961.75,2/23/2026 11:30:00 AM,2/23/2026 12:05:00 PM,C197L1,WndEnd,$8.10,($1010.65),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$21.25,$13.15,8,
252,MES 09-26,Backtest,RollingFib,Short,1,6963.75,6961.75,2/23/2026 11:30:00 AM,2/23/2026 12:05:00 PM,C197L2,WndEnd,$8.10,($1002.55),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$21.25,$13.15,8,
253,MES 09-26,Backtest,RollingFib,Long,1,7004.25,6997.50,2/24/2026 11:25:00 AM,2/24/2026 11:35:00 AM,C198L1,Stop loss,($35.65),($1038.20),$1.90,$0.00,$0.00,$0.00,$0.00,$33.75,$0.00,$35.65,3,
254,MES 09-26,Backtest,RollingFib,Long,1,7004.25,6997.50,2/24/2026 11:25:00 AM,2/24/2026 11:35:00 AM,C198L2,Stop loss,($35.65),($1073.85),$1.90,$0.00,$0.00,$0.00,$0.00,$33.75,$0.00,$35.65,3,
255,MES 09-26,Backtest,RollingFib,Long,1,7003.50,6997.50,2/24/2026 11:45:00 AM,2/24/2026 11:45:00 AM,C199L1,Stop loss,($31.90),($1105.75),$1.90,$0.00,$0.00,$0.00,$0.00,$30.00,$0.00,$31.90,1,
256,MES 09-26,Backtest,RollingFib,Long,1,7003.50,6997.50,2/24/2026 11:45:00 AM,2/24/2026 11:45:00 AM,C199L2,Stop loss,($31.90),($1137.65),$1.90,$0.00,$0.00,$0.00,$0.00,$30.00,$0.00,$31.90,1,
257,MES 09-26,Backtest,RollingFib,Short,1,7000.50,6991.00,2/26/2026 12:45:00 PM,2/26/2026 12:55:00 PM,C202L1,Profit target,$45.60,($1092.05),$1.90,$0.00,$0.00,$0.00,$0.00,$3.75,$47.50,$1.90,3,
258,MES 09-26,Backtest,RollingFib,Short,1,7000.50,6994.75,2/26/2026 12:45:00 PM,2/26/2026 1:05:00 PM,C202L2,WndEnd,$26.85,($1065.20),$1.90,$0.00,$0.00,$0.00,$0.00,$3.75,$52.50,$25.65,5,
259,MES 09-26,Backtest,RollingFib,Long,1,7007.25,7009.50,3/2/2026 12:25:00 PM,3/2/2026 1:05:00 PM,C203L1,WndEnd,$9.35,($1055.85),$1.90,$0.00,$0.00,$0.00,$0.00,$46.25,$16.25,$6.90,9,
260,MES 09-26,Backtest,RollingFib,Long,1,7007.25,7009.50,3/2/2026 12:25:00 PM,3/2/2026 1:05:00 PM,C203L2,WndEnd,$9.35,($1046.50),$1.90,$0.00,$0.00,$0.00,$0.00,$46.25,$16.25,$6.90,9,
261,MES 09-26,Backtest,RollingFib,Short,1,6885.75,6879.50,3/3/2026 9:35:00 AM,3/3/2026 9:35:00 AM,A204L1,Profit target,$29.35,($1017.15),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$31.25,$1.90,1,
262,MES 09-26,Backtest,RollingFib,Short,1,6885.75,6890.75,3/3/2026 9:35:00 AM,3/3/2026 9:35:00 AM,A204L2,Stop loss,($26.90),($1044.05),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$0.00,$26.90,1,
263,MES 09-26,Backtest,RollingFib,Short,1,6871.75,6860.50,3/3/2026 9:50:00 AM,3/3/2026 9:50:00 AM,C205L1,Profit target,$54.35,($989.70),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$56.25,$1.90,1,
264,MES 09-26,Backtest,RollingFib,Short,1,6871.75,6880.00,3/3/2026 9:50:00 AM,3/3/2026 9:50:00 AM,C205L2,Stop loss,($43.15),($1032.85),$1.90,$0.00,$0.00,$0.00,$0.00,$41.25,$0.00,$43.15,1,
265,MES 09-26,Backtest,RollingFib,Short,1,6894.00,6908.25,3/5/2026 1:35:00 PM,3/5/2026 1:45:00 PM,C206L1,Stop loss,($73.15),($1106.00),$1.90,$0.00,$0.00,$0.00,$0.00,$71.25,$11.25,$84.40,3,
266,MES 09-26,Backtest,RollingFib,Short,1,6894.00,6908.25,3/5/2026 1:35:00 PM,3/5/2026 1:45:00 PM,C206L2,Stop loss,($73.15),($1179.15),$1.90,$0.00,$0.00,$0.00,$0.00,$71.25,$11.25,$84.40,3,
267,MES 09-26,Backtest,RollingFib,Short,1,6853.25,6866.00,3/6/2026 9:25:00 AM,3/6/2026 9:35:00 AM,C207L1,Stop loss,($65.65),($1244.80),$1.90,$0.00,$0.00,$0.00,$0.00,$63.75,$0.00,$65.65,3,
268,MES 09-26,Backtest,RollingFib,Short,1,6853.25,6866.00,3/6/2026 9:25:00 AM,3/6/2026 9:35:00 AM,C207L2,Stop loss,($65.65),($1310.45),$1.90,$0.00,$0.00,$0.00,$0.00,$63.75,$0.00,$65.65,3,
269,MES 09-26,Backtest,RollingFib,Short,1,6851.00,6851.00,3/6/2026 9:45:00 AM,3/6/2026 9:55:00 AM,C208L1,Stop loss,($1.90),($1312.35),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$101.25,$103.15,3,
270,MES 09-26,Backtest,RollingFib,Short,1,6851.00,6851.00,3/6/2026 9:45:00 AM,3/6/2026 9:55:00 AM,C208L2,Stop loss,($1.90),($1314.25),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$101.25,$103.15,3,
271,MES 09-26,Backtest,RollingFib,Short,1,6904.00,6900.50,3/10/2026 3:50:00 PM,3/10/2026 4:05:00 PM,C209L1,WndEnd,$15.60,($1298.65),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$58.75,$43.15,4,
272,MES 09-26,Backtest,RollingFib,Short,1,6904.00,6900.50,3/10/2026 3:50:00 PM,3/10/2026 4:05:00 PM,C209L2,WndEnd,$15.60,($1283.05),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$58.75,$43.15,4,
273,MES 09-26,Backtest,RollingFib,Short,1,6866.50,6877.00,3/11/2026 12:25:00 PM,3/11/2026 12:35:00 PM,C210L1,Stop loss,($54.40),($1337.45),$1.90,$0.00,$0.00,$0.00,$0.00,$52.50,$0.00,$54.40,3,
274,MES 09-26,Backtest,RollingFib,Short,1,6866.50,6877.00,3/11/2026 12:25:00 PM,3/11/2026 12:35:00 PM,C210L2,Stop loss,($54.40),($1391.85),$1.90,$0.00,$0.00,$0.00,$0.00,$52.50,$0.00,$54.40,3,
275,MES 09-26,Backtest,RollingFib,Short,1,6882.25,6883.00,3/11/2026 12:45:00 PM,3/11/2026 12:45:00 PM,C211L1,Stop loss,($5.65),($1397.50),$1.90,$0.00,$0.00,$0.00,$0.00,$3.75,$0.00,$5.65,1,
276,MES 09-26,Backtest,RollingFib,Short,1,6882.25,6883.00,3/11/2026 12:45:00 PM,3/11/2026 12:45:00 PM,C211L2,Stop loss,($5.65),($1403.15),$1.90,$0.00,$0.00,$0.00,$0.00,$3.75,$0.00,$5.65,1,
277,MES 09-26,Backtest,RollingFib,Short,1,6809.75,6819.75,3/12/2026 10:50:00 AM,3/12/2026 10:50:00 AM,C212L1,Stop loss,($51.90),($1455.05),$1.90,$0.00,$0.00,$0.00,$0.00,$50.00,$0.00,$51.90,1,
278,MES 09-26,Backtest,RollingFib,Short,1,6809.75,6819.75,3/12/2026 10:50:00 AM,3/12/2026 10:50:00 AM,C212L2,Stop loss,($51.90),($1506.95),$1.90,$0.00,$0.00,$0.00,$0.00,$50.00,$0.00,$51.90,1,
279,MES 09-26,Backtest,RollingFib,Short,1,6776.25,6776.25,3/13/2026 11:35:00 AM,3/13/2026 11:50:00 AM,C213L1,Stop loss,($1.90),($1508.85),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$82.50,$84.40,4,
280,MES 09-26,Backtest,RollingFib,Short,1,6776.25,6776.25,3/13/2026 11:35:00 AM,3/13/2026 11:50:00 AM,C213L2,Stop loss,($1.90),($1510.75),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$82.50,$84.40,4,
281,MES 09-26,Backtest,RollingFib,Short,1,6802.25,6810.75,3/18/2026 9:25:00 AM,3/18/2026 9:30:00 AM,C214L1,Stop loss,($44.40),($1555.15),$1.90,$0.00,$0.00,$0.00,$0.00,$42.50,$0.00,$44.40,2,
282,MES 09-26,Backtest,RollingFib,Short,1,6802.25,6810.75,3/18/2026 9:25:00 AM,3/18/2026 9:30:00 AM,C214L2,Stop loss,($44.40),($1599.55),$1.90,$0.00,$0.00,$0.00,$0.00,$42.50,$0.00,$44.40,2,
283,MES 09-26,Backtest,RollingFib,Short,1,6808.75,6817.50,3/18/2026 9:45:00 AM,3/18/2026 9:45:00 AM,C215L1,Stop loss,($45.65),($1645.20),$1.90,$0.00,$0.00,$0.00,$0.00,$43.75,$0.00,$45.65,1,
284,MES 09-26,Backtest,RollingFib,Short,1,6808.75,6817.50,3/18/2026 9:45:00 AM,3/18/2026 9:45:00 AM,C215L2,Stop loss,($45.65),($1690.85),$1.90,$0.00,$0.00,$0.00,$0.00,$43.75,$0.00,$45.65,1,
285,MES 09-26,Backtest,RollingFib,Short,1,6689.00,6701.75,3/19/2026 9:25:00 AM,3/19/2026 9:25:00 AM,C216L1,Stop loss,($65.65),($1756.50),$1.90,$0.00,$0.00,$0.00,$0.00,$63.75,$0.00,$65.65,1,
286,MES 09-26,Backtest,RollingFib,Short,1,6689.00,6701.75,3/19/2026 9:25:00 AM,3/19/2026 9:25:00 AM,C216L2,Stop loss,($65.65),($1822.15),$1.90,$0.00,$0.00,$0.00,$0.00,$63.75,$0.00,$65.65,1,
287,MES 09-26,Backtest,RollingFib,Short,1,6687.25,6696.00,3/19/2026 9:45:00 AM,3/19/2026 9:45:00 AM,C217L1,Stop loss,($45.65),($1867.80),$1.90,$0.00,$0.00,$0.00,$0.00,$43.75,$0.00,$45.65,1,
288,MES 09-26,Backtest,RollingFib,Short,1,6687.25,6696.00,3/19/2026 9:45:00 AM,3/19/2026 9:45:00 AM,C217L2,Stop loss,($45.65),($1913.45),$1.90,$0.00,$0.00,$0.00,$0.00,$43.75,$0.00,$45.65,1,
289,MES 09-26,Backtest,RollingFib,Short,1,6669.00,6655.75,3/20/2026 10:35:00 AM,3/20/2026 10:55:00 AM,C218L1,Profit target,$64.35,($1849.10),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$66.25,$1.90,5,
290,MES 09-26,Backtest,RollingFib,Short,1,6669.00,6660.50,3/20/2026 10:35:00 AM,3/20/2026 11:05:00 AM,C218L2,WndEnd,$40.60,($1808.50),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$90.00,$49.40,7,
291,MES 09-26,Backtest,RollingFib,Short,1,6615.75,6603.25,3/20/2026 3:25:00 PM,3/20/2026 3:35:00 PM,C219L1,Profit target,$60.60,($1747.90),$1.90,$0.00,$0.00,$0.00,$0.00,$21.25,$62.50,$1.90,3,
